Datum,Wohnungsart,Zimmeranzahl,Wohnungsgrösse_m2,Verkaufspreis,Wohnungs_Adresse,Kanton,Latitude/Longitude,clean,Latitude,Longitude
2022-12-24,unbekannt,5.5,123,965000,"Avenue Reller 32, 1804 Corsier-sur-Vevey, VD",VD,,,46.467935,6.838429
2022-12-24,unbekannt,4.5,127,500000,"Route du Coin-du-Cârro 23, 3972 Miège, VS",VS,,,unbekant,unbekannt
2022-12-24,unbekannt,1.5,34,190000,"3930 Visp, VS",VS,,,46.29466820860215,7.882711887096774
2022-12-24,serp_responsive#badge_new_building_lite,3.5,78,585000,"Vordergasse 6, 3858 Hofstetten b. Brienz, BE",BE,,,unbekant,unbekannt
2022-12-24,unbekannt,4.5,164,890000,"Rebhaldenstrasse 26, 8596 Scherzingen, TG",TG,,,47.633499900000004,9.222942000000003
2022-12-24,unbekannt,4.5,124,677000,"Eichhölzlistrasse 56, 8192 Glattfelden, ZH",ZH,,,47.5554852,8.5065999
2022-12-24,unbekannt,8.0,185,280000,"1996 Basse-Nendaz, VS",VS,,,46.1925677,7.3120754
2022-12-24,unbekannt,3.5,100,775000,"Via Alfredo Pioda 56, 6600 Solduno, TI",TI,,,unbekant,unbekannt
2022-12-24,unbekannt,4.5,123,645000,"Schulstrasse 3B, 3296 Arch, BE",BE,,,47.1654583,7.42865795
2022-12-24,unbekannt,3.5,122,850000,"Via R. Leoncavallo 50, 6614 Brissago, TI",TI,,,46.1208549,8.7113866
2022-12-24,unbekannt,4.5,122,720000,"L'Ere di Canòvo 3, 6702 Claro, TI",TI,,,46.2542484,9.0207159
2022-12-24,unbekannt,7.5,240,1430000,"Fägswilerstrasse 59B, 8630 Rüti ZH, ZH",ZH,,,47.2668766,8.87218137379386
2022-12-24,unbekannt,4.5,97,450000,"Kelchbachstrasse 5, 3904 Naters, VS",VS,,,46.3246378,7.9903121
2022-12-24,unbekannt,4.5,120,995000,"Im Zentrum 20, 8604 Volketswil, ZH",ZH,,,47.3876719,8.6802663
2022-12-24,unbekannt,3.5,111,779000,"Benkenstrasse 22, 4153 Reinach BL, BL",BL,,,47.4932422,7.5800944
2022-12-24,unbekannt,6.5,158,1139000,"Benkenstrasse 22, 4153 Reinach BL, BL",BL,,,47.4932422,7.5800944
2022-12-24,unbekannt,6.5,158,1080000,"Benkenstrasse 22, 4153 Reinach BL, BL",BL,,,47.4932422,7.5800944
2022-12-24,unbekannt,3.5,99,790000,"Via Marco da Carona 9, 6900 Lugano, TI",TI,,,46.0126146,8.9584622
2022-12-24,unbekannt,8.5,268,3785000,"Gäuggeliweg 31, 7250 Klosters, GR",GR,,,46.8782703,9.8785925
2022-12-24,unbekannt,3.5,107,880000,"Via Luigi Lavizzari 14, 6600 Locarno, TI",TI,,,46.1643992,8.7957174
2022-12-24,unbekannt,2.5,63,1041000,"6816 Bissone, TI",TI,,,45.9512256,8.96516568
2022-12-24,unbekannt,3.5,113,1790000,"6816 Bissone, TI",TI,,,45.9512256,8.96516568
2022-12-24,unbekannt,4.5,99,575000,"Route de la Torche 6-9, 1337 Vallorbe, VD",VD,,,46.7169276,6.4000358
2022-12-24,unbekannt,3.5,185,1790000,"6900 Lugano, TI",TI,,,46.00985730153374,8.952633225766872
2022-12-24,unbekannt,4.5,198,2290000,"6900 Lugano, TI",TI,,,46.00985730153374,8.952633225766872
2022-12-24,unbekannt,4.5,156,820000,"Rue de Gravelone 57, 1950 Sion, VS",VS,,,46.2340689,7.3511491
2022-12-24,unbekannt,1.5,38,198000,"1958 Uvrier, VS",VS,,,46.2498087,7.4164133
2022-12-24,unbekannt,1.5,34,192000,"1958 Uvrier, VS",VS,,,46.2498087,7.4164133
2022-12-24,unbekannt,1.5,80,321000,"1958 Uvrier, VS",VS,,,46.2498087,7.4164133
2022-12-24,unbekannt,1.5,39,203000,"1958 Uvrier, VS",VS,,,46.2498087,7.4164133
2022-12-24,unbekannt,1.5,38,198000,"1958 Uvrier, VS",VS,,,46.2498087,7.4164133
2022-12-24,unbekannt,1.5,45,218000,"1958 Uvrier, VS",VS,,,46.2498087,7.4164133
2022-12-24,unbekannt,1.5,39,203000,"1958 Uvrier, VS",VS,,,46.2498087,7.4164133
2022-12-24,unbekannt,4.5,191,1160000,"1926 Fully, VS",VS,,,46.14029517131757,7.11767097483108
2022-12-24,unbekannt,3.5,155,652000,"1907 Saxon, VS",VS,,,46.14568773607306,7.175871859715881
2022-12-24,unbekannt,1.5,53,276000,"1958 Uvrier, VS",VS,,,46.2498087,7.4164133
2022-12-24,unbekannt,4.5,146,695000,"1904 Vernayaz, VS",VS,,,46.1365416,7.0393423
2022-12-24,unbekannt,1.5,45,218000,"1958 Uvrier, VS",VS,,,46.2498087,7.4164133
2022-12-24,unbekannt,1.5,35,179000,"1958 Uvrier, VS",VS,,,46.2498087,7.4164133
2022-12-24,unbekannt,1.5,45,218000,"1958 Uvrier, VS",VS,,,46.2498087,7.4164133
2022-12-24,unbekannt,2.5,67,457000,"1958 Uvrier, VS",VS,,,46.2498087,7.4164133
2022-12-24,unbekannt,3.5,79,510000,"1913 Saillon, VS",VS,,,46.1702413406308,7.186334443692022
2022-12-24,unbekannt,3.5,95,1130000,"8633 Wolfhausen, ZH",ZH,,,47.2570817,8.800881
2022-12-24,unbekannt,5.0,105,950000,"Bachmattenstrasse 34, 4102 Binningen, BL",BL,,,47.544058750000005,7.556913265167154
2022-12-24,unbekannt,3.5,179,2250000,"Reichenauweg 3, 8272 Ermatingen, TG",TG,,,47.66816865,9.070268270381437
2022-12-24,Neubau,4.5,125,735000,"Allmend 3, 3504 Oberhünigen, BE",BE,,,unbekant,unbekannt
2022-12-24,Neubau,4.5,120,675000,"Allmend 3, 3504 Oberhünigen, BE",BE,,,unbekant,unbekannt
2022-12-24,unbekannt,3.5,103,745000,"5610 Wohlen AG, AG",AG,,,47.35029590774065,8.279623794773403
2022-12-24,unbekannt,5.5,130,465000,"1890 St-Maurice, VS",VS,,,39.87287,-75.096629
2022-12-24,unbekannt,3.5,80,620000,"Via Brentani 2, 6900 Lugano, TI",TI,,,46.01899885,8.957834000000002
2022-12-24,unbekannt,1.0,30,210000,"Contrada San Marco 4G, 6982 Agno, TI",TI,,,45.9965497,8.8993385
2022-12-24,unbekannt,3.5,110,855000,"6500 Bellinzona, TI",TI,,,46.1933488,9.0261483
2022-12-24,unbekannt,5.5,137,0,"Buechetellenweg 9B, 8240 Thayngen, SH",SH,,,47.75448565,8.705905001441991
2022-12-24,unbekannt,3.5,99,906000,"6952 Canobbio, TI",TI,,,46.032524075,8.966289875
2022-12-24,unbekannt,3.5,98,878000,"6952 Canobbio, TI",TI,,,46.032524075,8.966289875
2022-12-24,unbekannt,3.5,0,1029000,"6900 Paradiso, TI",TI,,,45.9897313,8.9461979
2022-12-24,unbekannt,3.5,0,1029000,"6900 Lugano, TI",TI,,,46.00985730153374,8.952633225766872
2022-12-24,unbekannt,4.5,104,0,"Unterer Batterieweg 145, 4059 Basel, BS",BS,,,47.537339,7.5866744
2022-12-24,unbekannt,4.5,123,990000,"1950 Sion, VS",VS,,,46.230390014467496,7.357020468105118
2022-12-24,unbekannt,5.0,147,840000,"1920 Martigny, VS",VS,,,46.10201942937245,7.075074532640179
2022-12-24,unbekannt,4.5,131,1096800,"Via San Gottardo 81, 6900 Massagno, TI",TI,,,46.0100252,8.9466265
2022-12-24,unbekannt,4.5,122,680000,"L'Ere di Canòvo 3, 6702 Claro, TI",TI,,,46.2542484,9.0207159
2022-12-24,unbekannt,2.5,67,529285,"Via San Gottardo 81, 6900 Massagno, TI",TI,,,46.0100252,8.9466265
2022-12-24,unbekannt,3.5,110,1550000,"Lungolago Giuseppe Motta 2, 6815 Melide, TI",TI,,,45.9520787,8.9448982
2022-12-24,unbekannt,4.5,121,880000,"Martisackerweg 29, 4203 Grellingen, BL",BL,,,unbekant,unbekannt
2022-12-24,unbekannt,4.5,136,875000,"6500 Bellinzona, TI",TI,,,46.1933488,9.0261483
2022-12-24,unbekannt,5.5,154,683000,"1920 Martigny, VS",VS,,,46.10201942937245,7.075074532640179
2022-12-24,unbekannt,6.0,188,650000,"1920 Martigny, VS",VS,,,46.10201942937245,7.075074532640179
2022-12-24,unbekannt,4.5,125,795000,"Weekendweg 28c, 3646 Einigen, BE",BE,,,unbekant,unbekannt
2022-12-24,unbekannt,5.5,164,1225000,"Hangstrasse 8, 7562 Samnaun-Compatsch, GR",GR,,,46.9592414,10.3990943
2022-12-24,unbekannt,4.5,98,780000,"Sardonastrasse 5, 7000 Chur, GR",GR,,,46.861865949999995,9.516345843788514
2022-12-24,unbekannt,1.0,25,250000,"Hangstrasse 8, 7562 Samnaun-Compatsch, GR",GR,,,46.9592414,10.3990943
2022-12-24,unbekannt,3.5,65,640000,"Hangstrasse 8, 7562 Samnaun-Compatsch, GR",GR,,,46.9592414,10.3990943
2022-12-24,unbekannt,4.5,159,1260000,"Scheidweg 12, 8472 Seuzach, ZH",ZH,,,47.53111815,8.730356525131203
2022-12-24,Neubau,4.5,109,730000,"Dorfstrasse 23, 3673 Linden, BE",BE,,,46.8469379,7.6771307773316515
2022-12-24,Neubau,2.5,61,405000,"Dorfstrasse 23, 3673 Linden, BE",BE,,,46.8469379,7.6771307773316515
2022-12-24,unbekannt,4.5,0,1390000,"1920 Martigny, VS",VS,,,46.10201942937245,7.075074532640179
2022-12-24,unbekannt,3.5,77,395000,"Rue des Fontaines 1, 1058 Villars-Tiercelin, VD",VD,,,46.62597995,6.703239700000002
2022-12-24,unbekannt,4.5,133,695000,"Bürenstrasse 17, 3298 Oberwil b. Büren, BE",BE,,,unbekant,unbekannt
2022-12-24,unbekannt,4.5,110,520000,"Route de Nendaz 153, 1950 Sion, VS",VS,,,46.2201699,7.3676926
2022-12-24,unbekannt,4.5,138,865000,"Bachstrasse 83, 5436 Würenlos, AG",AG,,,47.4478896,8.3707845
2022-12-24,unbekannt,4.5,115,990000,"Via del Sole 20, 6900 Lugano, TI",TI,,,46.0177869,8.9654388
2022-12-24,unbekannt,2.5,61,350000,"Talackerstrasse 5B, 3604 Thun, BE",BE,,,46.7461392,7.625274664008321
2022-12-24,unbekannt,4.5,113,750000,"Hauptstrasse 43, 3800 Unterseen, BE",BE,,,46.684887,7.8498808
2022-12-24,unbekannt,3.5,102,622750,"3960 Sierre, VS",VS,,,46.29183980754392,7.530003431588012
2022-12-24,unbekannt,4.5,114,970000,"Im See 10, 8187 Weiach, ZH",ZH,,,47.56293275,8.424833996694154
2022-12-24,unbekannt,4.5,85,366000,"Breiten 8B, 3983 Mörel, VS",VS,,,46.3613953,8.0497184
2022-12-24,unbekannt,4.5,109,1095000,"Maulbeerstrasse 12, 4058 Basel, BS",BS,,,47.5666559,7.5997577
2022-12-24,Neubau,1.0,42,92000,"1200 Genève, GE",GE,,,46.19454185,6.1392286
2022-12-24,Neubau,1.0,42,92000,"8000 Zürich, ZH",ZH,,,47.3744489,8.5410422
2022-12-24,unbekannt,2.5,40,360000,"3906 Saas-Fee, VS",VS,,,46.10923404146342,7.928356719512195
2022-12-24,unbekannt,3.5,51,435000,"3906 Saas-Fee, VS",VS,,,46.10923404146342,7.928356719512195
2022-12-24,unbekannt,3.5,50,198000,"Finnu, 3939 Eggerberg, VS",VS,,,46.3139498,7.8959419
2022-12-24,unbekannt,4.5,115,798000,"1997 Haute-Nendaz, VS",VS,,,46.1839428,7.2953573
2022-12-24,unbekannt,3.0,87,1100000,"Rossweidstrasse 1, 7270 Davos Platz, GR",GR,,,46.8028705,9.830301645340619
2022-12-24,unbekannt,5.5,165,0,"Seewjinenstrasse 2, 3930 Visp, VS",VS,,,46.292283999999995,7.887498635787921
2022-12-24,unbekannt,3.5,75,735000,"Schulstrasse 22, 4127 Birsfelden, BL",BL,,,47.5541414,7.6243812
2022-12-24,unbekannt,4.5,144,820000,"Laurenz-Custer-Strasse 2, 9424 Rheineck, SG",SG,,,47.4699421,9.576351569918145
2022-12-24,unbekannt,5.5,103,680000,"Stationsstrasse 54, 3626 Hünibach, BE",BE,,,46.747685000000004,7.64823609281609
2022-12-24,unbekannt,4.5,102,690000,"Stationsstrasse 54, 3626 Hünibach, BE",BE,,,46.747685000000004,7.64823609281609
2022-12-24,unbekannt,4.5,135,1195000,"3904 Naters, VS",VS,,,46.323376704761905,7.987284695238095
2022-12-24,unbekannt,3.5,108,1250000,"1997 Haute-Nendaz, VS",VS,,,46.1839428,7.2953573
2022-12-24,unbekannt,4.5,124,620000,"Hauptstrasse 48a, 2554 Meinisberg, BE",BE,,,47.1585868,7.3472251
2022-12-24,unbekannt,5.5,181,1260000,"Witackergasse 11, 8887 Mels, SG",SG,,,47.059172,9.4178906
2022-12-24,unbekannt,4.5,223,2520000,"Via delle Vigne, 6648 Minusio, TI",TI,,,46.1800343,8.8171728
2022-12-24,unbekannt,8.5,523,6800000,"Via delle Vigne, 6648 Minusio, TI",TI,,,46.1800343,8.8171728
2022-12-24,unbekannt,4.5,243,2550000,"Via delle Vigne, 6648 Minusio, TI",TI,,,46.1800343,8.8171728
2022-12-24,unbekannt,4.5,171,1885000,"Via Remorino 16, 6648 Minusio, TI",TI,,,46.1753806,8.8205469
2022-12-24,unbekannt,1.5,47,235000,"Via Luigi Lavizzari 2, 6600 Locarno, TI",TI,,,46.16426,8.7975004
2022-12-24,unbekannt,4.5,110,1260000,"3960 Sierre, VS",VS,,,46.29183980754392,7.530003431588012
2022-12-24,unbekannt,4.0,87,525000,"1997 Haute-Nendaz, VS",VS,,,46.1839428,7.2953573
2022-12-24,unbekannt,2.5,55,450000,"Via delle Scuole 13, 6900 Paradiso, TI",TI,,,45.9905379,8.9465875
2022-12-24,unbekannt,5.5,210,1730000,"Via dei Ronchi 9, 6900 Lugano, TI",TI,,,46.0160566,8.954049482615082
2022-12-24,unbekannt,4.5,142,2300000,"6648 Minusio, TI",TI,,,46.178578073809526,8.826198778571428
2022-12-24,unbekannt,5.5,190,1990000,"6648 Minusio, TI",TI,,,46.178578073809526,8.826198778571428
2022-12-24,unbekannt,5.5,180,2702000,"6816 Bissone, TI",TI,,,45.9512256,8.96516568
2022-12-24,unbekannt,2.5,95,875000,"6402 Merlischachen, SZ",SZ,,,47.0655534,8.4071994
2022-12-24,unbekannt,4.5,138,644000,"1868 Collombey, VS",VS,,,46.27087648197183,6.9456546581220655
2022-12-24,unbekannt,2.5,103,437000,"1907 Saxon, VS",VS,,,46.14568773607306,7.175871859715881
2022-12-24,unbekannt,3.5,80,920000,"1091 Grandvaux, VD",VD,,,46.50076652616279,6.7177077343023255
2022-12-24,unbekannt,3.5,85,478000,"1964 Conthey, VS",VS,,,46.22599942792793,7.30403071081081
2022-12-24,unbekannt,2.5,68,367000,"1964 Conthey, VS",VS,,,46.22599942792793,7.30403071081081
2022-12-24,unbekannt,5.5,155,690000,"5737 Menziken, AG",AG,,,47.23988013632501,8.190131229474243
2022-12-24,unbekannt,6.5,197,1295000,"8280 Kreuzlingen, TG",TG,,,47.64457265320765,9.17498924110861
2022-12-24,unbekannt,3.5,128,0,"8832 Wollerau, SZ",SZ,,,47.19237275789474,8.713570746052632
2022-12-24,unbekannt,4.5,111,560000,"Gillhofstrasse 2, 8554 Bonau, TG",TG,,,47.5877408,9.0522141
2022-12-24,unbekannt,2.5,55,410000,"Via Valle Maggia, 6600 Solduno, TI",TI,,,unbekant,unbekannt
2022-12-24,unbekannt,4.5,175,1440000,"Via Valle Maggia, 6600 Solduno, TI",TI,,,unbekant,unbekannt
2022-12-24,unbekannt,3.5,91,700000,"Via Valle Maggia, 6600 Solduno, TI",TI,,,unbekant,unbekannt
2022-12-24,unbekannt,4.5,105,690000,"6952 Canobbio, TI",TI,,,46.032524075,8.966289875
2022-12-24,unbekannt,4.5,118,715000,"5726 Unterkulm, AG",AG,,,47.31328903464789,8.110374728450704
2022-12-24,unbekannt,3.5,0,1045000,"6900 Paradiso, TI",TI,,,45.9897313,8.9461979
2022-12-24,unbekannt,3.5,0,1045000,"6900 Lugano, TI",TI,,,46.00985730153374,8.952633225766872
2022-12-24,unbekannt,5.5,221,1175000,"1913 Saillon, VS",VS,,,46.1702413406308,7.186334443692022
2022-12-24,unbekannt,4.5,116,360000,"2800 Delémont, JU",JU,,,47.36324045088496,7.348296696902655
2022-12-24,unbekannt,3.0,95,520000,"Rue de Montjoux 1, 1852 Roche VD, VD",VD,,,46.3597426,6.93058
2022-12-24,unbekannt,3.0,95,520000,"Rue de Montjoux 1, 1852 Roche VD, VD",VD,,,46.3597426,6.93058
2022-12-24,unbekannt,5.5,184,1455000,"Mettmenhaslistrasse 7, 8155 Niederhasli, ZH",ZH,,,47.4793506,8.4846581
2022-12-24,unbekannt,5.5,200,3700000,"1802 Corseaux, VD",VD,,,46.46921234307692,6.828576695384616
2022-12-24,unbekannt,3.5,108,660000,"Inselistrasse 5c, 3510 Konolfingen, BE",BE,,,46.8769133,7.6231100285599345
2022-12-24,unbekannt,4.5,101,626510,"1920 Martigny, VS",VS,,,46.10201942937245,7.075074532640179
2022-12-24,unbekannt,3.5,108,485000,"1904 Vernayaz, VS",VS,,,46.1365416,7.0393423
2022-12-24,unbekannt,5.5,205,3700000,"1802 Corseaux, VD",VD,,,46.46921234307692,6.828576695384616
2022-12-24,unbekannt,3.5,80,590000,"Summer Village 12, 6992 Vernate, TI",TI,,,45.9922475,8.8879252
2022-12-24,unbekannt,3.5,90,580000,"Via Cantonale 47, 6652 Tegna, TI",TI,,,46.18683955,8.745317102335498
2022-12-24,unbekannt,3.5,107,770000,"Via R. Leoncavallo 50a, 6614 Brissago, TI",TI,,,46.1208549,8.7113866
2022-12-24,unbekannt,4.5,121,940000,"Martisackerweg 29, 4203 Grellingen, BL",BL,,,unbekant,unbekannt
2022-12-24,unbekannt,3.5,112,920000,"Martisackerweg 29, 4203 Grellingen, BL",BL,,,unbekant,unbekannt
2022-12-24,unbekannt,5.5,184,1850000,"8542 Wiesendangen, ZH",ZH,,,47.52342605830838,8.787466491092815
2022-12-24,unbekannt,5.5,115,565000,"6930 Bedano, TI",TI,,,46.0519208625,8.92309309375
2022-12-24,unbekannt,3.5,86,910000,"1987 Hérémence, VS",VS,,,46.162748057509994,7.395490420788121
2022-12-24,unbekannt,2.5,155,398000,"1904 Vernayaz, VS",VS,,,46.1365416,7.0393423
2022-12-24,unbekannt,5.5,290,850000,"1904 Vernayaz, VS",VS,,,46.1365416,7.0393423
2022-12-24,unbekannt,3.5,83,510000,"1964 Conthey, VS",VS,,,46.22599942792793,7.30403071081081
2022-12-24,unbekannt,10.0,280,5190000,"1206 Genève, GE",GE,,,46.1913490898305,6.155401546327683
2022-12-24,unbekannt,3.5,107,1550000,"1260 Nyon, VD",VD,,,46.385256514789916,6.230965553697478
2022-12-24,unbekannt,5.5,148,1360000,"Neugrubenstrasse 25, 9500 Wil SG, SG",SG,,,47.475506499999995,9.052687793784624
2022-12-24,unbekannt,3.5,83,345000,"3960 Sierre, VS",VS,,,46.29183980754392,7.530003431588012
2022-12-24,unbekannt,4.5,253,3490000,"3963 Crans-Montana, VS",VS,,,46.30872290202726,7.480706208493534
2022-12-24,Neubau,0.0,0,305000,"Mühle 1, 3412 Heimiswil, BE",BE,,,47.06201995,7.656074036247494
2022-12-24,unbekannt,2.5,82,580000,"In der Matte 10, 6460 Altdorf UR, UR",UR,,,46.8756827,8.6349138
2022-12-24,unbekannt,3.5,117,1180000,"6900 Lugano, TI",TI,,,46.00985730153374,8.952633225766872
2022-12-24,unbekannt,5.5,131,1240000,"Binzhofstrasse 89, 8404 Winterthur, ZH",ZH,,,47.51920015,8.75153845
2022-12-24,unbekannt,4.5,160,1190000,"6612 Ascona, TI",TI,,,46.155333166315785,8.769234411578948
2022-12-24,unbekannt,5.0,115,470000,"Römerstrasse 21, 4512 Bellach, SO",SO,,,47.2131898,7.5078613
2022-12-24,unbekannt,4.5,100,495000,"1950 Sion, VS",VS,,,46.230390014467496,7.357020468105118
2022-12-24,unbekannt,4.5,98,590000,"Waldhausweg 2, 5032 Aarau Rohr, AG",AG,,,47.4052126,8.0916678
2022-12-24,unbekannt,4.5,75,0,"4654 Lostorf, SO",SO,,,47.383852880327865,7.94286624590164
2022-12-24,unbekannt,4.5,103,695000,"Flurweg 33, 3066 Stettlen, BE",BE,,,46.95759615,7.530756112808608
2022-12-24,unbekannt,4.5,137,1070000,"Via Luigi Lavizzari 10b, 6600 Locarno, TI",TI,,,46.16426,8.7975004
2022-12-24,unbekannt,4.5,135,1600000,"chemin de la viane 80, 1052 Le Mont-sur-Lausanne, VD",VD,,,46.5614405,6.6271739
2022-12-24,unbekannt,3.5,77,590000,"Rehetobelstrasse 39, 9000 St. Gallen, SG",SG,,,47.433366649999996,9.403871100000003
2022-12-24,unbekannt,4.5,128,815000,"Kappelerstrasse 8, 8500 Frauenfeld, TG",TG,,,47.55390975,8.885392526858224
2022-12-24,unbekannt,4.5,177,1590000,"Wangenstrasse 2e, 8604 Volketswil, ZH",ZH,,,47.4072555,8.681116849999999
2022-12-24,unbekannt,3.5,81,460000,"Galmizstrasse 44, 3216 Ried b. Kerzers, FR",FR,,,unbekant,unbekannt
2022-12-24,unbekannt,2.5,66,580000,"Via Stazione 14, 6900 Lugano, TI",TI,,,46.0399507,8.9324117
2022-12-24,unbekannt,5.5,116,1107000,"Dättwilerstrasse 46, 5400 Baden, AG",AG,,,47.456508,8.286080703977756
2022-12-24,unbekannt,1.5,72,470000,"Dättwilerstrasse 46, 5405 Dättwil AG, AG",AG,,,47.456508,8.286080703977756
2022-12-24,unbekannt,4.5,101,1058000,"Dättwilerstrasse 46, 5405 Dättwil AG, AG",AG,,,47.456508,8.286080703977756
2022-12-24,unbekannt,3.5,85,485000,"Hofacherstrasse 4, 5417 Untersiggenthal, AG",AG,,,47.500831,8.2562329
2022-12-24,unbekannt,4.5,105,650000,"Freienwilerstrasse 19, 5420 Ehrendingen, AG",AG,,,47.4972621,8.340441599999998
2022-12-24,unbekannt,4.5,124,1595000,"Dättwilerstrasse 46, 5400 Baden, AG",AG,,,47.456508,8.286080703977756
2022-12-24,unbekannt,3.0,60,890000,"Brinerstrasse 10, 8003 Zürich, ZH",ZH,,,47.369363199999995,8.518017392174873
2022-12-24,unbekannt,4.5,90,430000,"3960 Sierre, VS",VS,,,46.29183980754392,7.530003431588012
2022-12-24,unbekannt,1.0,44,84000,"1200 Genève, GE",GE,,,46.19454185,6.1392286
2022-12-24,unbekannt,1.0,44,84000,"8000 Zürich, ZH",ZH,,,47.3744489,8.5410422
2022-12-24,unbekannt,5.5,147,995000,"Hofmannstrasse 24, 8405 Winterthur, ZH",ZH,,,47.48266085,8.758513350000001
2022-12-24,unbekannt,3.5,95,668000,"Unterdorfstrasse 9, 5607 Hägglingen, AG",AG,,,47.3891821,8.2508276
2022-12-24,unbekannt,4.5,116,778000,"Unterdorfstrasse 9, 5607 Hägglingen, AG",AG,,,47.3891821,8.2508276
2022-12-24,unbekannt,4.5,111,1290000,"Avenue de Morges 119 A, 1004 Lausanne, VD",VD,,,46.525954049999996,6.614495820863802
2022-12-24,unbekannt,4.5,146,1350000,"Hauptstrasse 45, 4144 Arlesheim, BL",BL,,,47.553736650000005,7.621239180583616
2022-12-24,unbekannt,4.5,118,1570000,"Dorfmatt 11, 6340 Baar, ZG",ZG,,,47.1646344,8.5540024
2022-12-24,unbekannt,4.5,116,790000,"Schatzacher 8, 2564 Bellmund, BE",BE,,,47.102223699999996,7.246312080006569
2022-12-24,unbekannt,5.5,154,1080000,"Wiesentalstrasse 26A, 8355 Aadorf, TG",TG,,,47.49192755,8.900451725956199
2022-12-24,unbekannt,2.0,58,680000,"Talstrasse 37, 7270 Davos Platz, GR",GR,,,46.796137,9.825101775579537
2022-12-24,unbekannt,4.0,80,650000,"Angensteinerstrasse 26, 4153 Reinach BL, BL",BL,,,47.4907711,7.592104826431719
2022-12-24,unbekannt,6.5,184,1649000,"Hauptstrasse 92, 4147 Aesch BL, BL",BL,,,47.471761,7.5971197
2022-12-24,unbekannt,4.5,150,590000,"Hünikenstrasse 7, 4554 Etziken, SO",SO,,,47.1866597,7.641735792663477
2022-12-24,unbekannt,4.5,116,425000,"Aeschistrasse 55, 3362 Niederönz, BE",BE,,,47.1819352,7.683627700000002
2022-12-24,unbekannt,5.5,185,1628000,"Chemin des Amandiers 65, 1950 Sion, VS",VS,,,46.2314648,7.3456053
2022-12-24,unbekannt,4.5,100,549000,"Brühlstrasse 109, 9320 Arbon, TG",TG,,,47.50831925,9.414209623603767
2022-12-24,unbekannt,4.5,153,980000,"Rue des peupliers 16, 1400 Yverdon-les-Bains, VD",VD,,,46.7867229,6.636038031098708
2022-12-24,unbekannt,3.5,92,825000,"Via Val Magin 1, 6900 Lugano, TI",TI,,,46.0477402,8.9859197
2022-12-24,unbekannt,5.5,131,720000,"Gartenstrasse 1, 8212 Neuhausen am Rheinfall, SH",SH,,,47.68156285,8.623111160654705
2022-12-24,unbekannt,3.5,88,625000,"Rütmattstrasse 14, 5004 Aarau, AG",AG,,,47.40128275241399,8.058878585082253
2022-12-24,unbekannt,4.5,134,1780000,"Blauensteinerstrasse 32, 4053 Basel, BS",BS,,,47.5439839,7.5833575
2022-12-24,unbekannt,3.5,83,0,"Sandstrasse 65, 3302 Moosseedorf, BE",BE,,,47.012734300000005,7.491149316455275
2022-12-24,unbekannt,3.5,93,615000,"Föhrenweg 4, 5606 Dintikon, AG",AG,,,47.364971,8.2310663
2022-12-24,unbekannt,3.5,89,379000,"Dorf 46, 3903 Mund, VS",VS,,,46.3156601,7.9408916
2022-12-24,unbekannt,3.5,120,1000000,"Via alle Vigne 31, 6600 Locarno, TI",TI,,,46.1710997,8.7756173
2022-12-24,unbekannt,4.5,85,540000,"Rue de Palud 12, 1630 Bulle, FR",FR,,,46.6230421,7.0645745
2022-12-24,serp_responsive#badge_new_building_lite,3.5,75,735000,"Rue du Port 31, 1820 Montreux, VD",VD,,,46.442212049999995,6.896893654157193
2022-12-24,unbekannt,2.5,116,490000,"Grand Champsec, 1950 Sion, VS",VS,,,46.2327569,7.3880711
2022-12-24,unbekannt,4.5,124,0,"Ejia 32, 3914 Blatten b. Naters, VS",VS,,,unbekant,unbekannt
2022-12-24,unbekannt,4.5,100,252000,"Hohlgässli 5, 3922 Stalden VS, VS",VS,,,unbekant,unbekannt
2022-12-24,unbekannt,3.5,98,575000,"6500 Bellinzona, TI",TI,,,46.1933488,9.0261483
2022-12-24,unbekannt,4.5,90,495000,"1993 Veysonnaz, VS",VS,,,46.1955082,7.3363267
2022-12-24,unbekannt,4.5,120,695000,"6863 Besazio, TI",TI,,,45.873216,8.9530612
2022-12-24,unbekannt,4.5,109,650000,"Via Cantonale, 6652 Tegna, TI",TI,,,46.1868207,8.7527309
2022-12-24,unbekannt,4.5,111,670000,"Via Cantonale, 6652 Tegna, TI",TI,,,46.1868207,8.7527309
2022-12-24,unbekannt,0.0,0,580000,"Steinbachstrasse 33, 3123 Belp, BE",BE,,,46.8961664,7.491908863187781
2022-12-24,unbekannt,4.5,153,912730,"1965 Savièse, VS",VS,,,46.26065187176991,7.344268719970502
2022-12-24,unbekannt,4.5,205,2227800,"3963 Crans-Montana, VS",VS,,,46.30872290202726,7.480706208493534
2022-12-24,unbekannt,4.5,240,2877960,"3963 Crans-Montana, VS",VS,,,46.30872290202726,7.480706208493534
2022-12-24,unbekannt,5.5,100,325000,"6465 Unterschächen, UR",UR,,,46.86392782,8.78650776
2022-12-24,Neubau,4.5,122,1015000,"Reitistrasse 32, 8322 Madetswil, ZH",ZH,,,47.412368099999995,8.790488399999997
2022-12-24,Neubau,4.5,130,1045000,"Reitistrasse 32, 8322 Madetswil, ZH",ZH,,,47.412368099999995,8.790488399999997
